mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc,mw,logp,tpsa,hbd,hba,rot_bonds,aromatic_rings,ring_count,n_count,b_count,o_count,s_count,heteroatom_ratio,heavy_atom_count,num_atoms,fraction_csp3,num_amide_bonds,num_bridgehead_atoms,num_spiro_atoms,num_hetero_cycles,num_aromatic_hetero_cycles,num_saturated_rings,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,fp_pc17,fp_pc18,fp_pc19,fp_pc20,fp_pc21,fp_pc22,fp_pc23,fp_pc24,fp_pc25,fp_pc26,fp_pc27,fp_pc28,fp_pc29,fp_pc30,fp_pc31,fp_pc32,homo_spacing,lumo_spacing,stda_s1_ev,stda_t1_ev,stda_dest_ev,stda_fosc
S692,C1CCN(CC1)C1=CC(NC2=NC=CC=C2)=C(C=C1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=CC=C(C=C1NC1=CC=CC=N1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,672.8409999999998,8.160600000000006,96.64,2,10,8,4,9,10,0,0,0,0.196078431372549,51,51,0.2439024390243902,0,0,0,7,2,2,-2.0258170371994737,3.556545607998977,0.2971188701880011,0.27771343831732,0.2881618379515154,-2.220728336543561,1.4663948316129642,-0.3246551949228476,0.4100928401853118,-0.1557172451795561,-1.7003092730959013,-0.2689507754468902,0.8569623260991266,-0.0755852794750118,0.4319598962422374,1.0205526681821155,-0.4239500212522303,0.0433603507833434,0.2689429819333441,0.8009908464862038,0.8368166820607542,-0.3563295169876059,-0.7715221817838018,-0.2639296199929868,0.5256723270917326,0.8730457541480516,-0.2970929860895417,0.4145946068840573,-0.0312028184775891,-1.0053577930388762,0.9440474156312813,-0.0816617285909868,,,,,,
S693,C1CCN(CC1)C1=CC(NC2=NC=CC=C2)=C(C=C1)C1=NC2=NC(=NC3=CC=CC(=N1)N23)C1=CC=C(C=C1NC1=CC=CC=N1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,673.8289999999998,7.632700000000008,109.0,2,11,8,4,9,11,0,0,0,0.2156862745098039,51,51,0.25,0,0,0,7,2,2,-1.5415560077116035,2.7004621245071405,0.2716305638682846,1.0522909350903096,0.7314606373009112,-2.5254082031608083,1.6756617307400992,0.384560621789264,-0.531034921674358,-0.0454808175981495,-2.3156249678612952,-1.190739514076643,0.5310760481558489,-0.3204340047792732,1.0349783234004692,1.090191742852766,0.4701200193432929,-0.4852700011455497,0.5249701892271091,0.7993882894373983,0.719648493734985,-0.1295515878950839,-0.6639091261382903,0.3776587471413869,0.106015154120825,0.7476864571014357,0.0958060528205767,-0.6729589695609037,-0.1740327736564788,-1.160754576567922,0.7341750976046011,-0.4604172450906678,,,,,,
S694,CNC1=CC(F)=CC=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(F)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,415.4470000000001,4.901200000000004,52.02,2,5,4,2,5,5,0,0,0,0.2258064516129032,31,31,0.0833333333333333,0,0,0,3,0,0,-2.276317814739532,2.0564835458040545,-0.3036421206152385,0.2603311728617279,0.554344972485241,-0.9913064591269364,0.9103521784557678,-0.9791093447205836,0.3500345626741485,0.1223599513953108,0.1528095513759435,2.0774962792013305,0.0294680737777752,0.352273126610543,-0.3583031722704909,-0.2974586234793515,-0.2216889239390302,0.5182278670831186,-0.4077083036496546,-0.0810280181421735,0.1604358192995385,-0.4994348144230336,0.1185590042023821,-0.46953841646176,1.106693903978589,0.1971844232342741,-0.4192894257219663,0.3356066506620879,-0.1059244735070664,1.438860002035016,-0.0148871618152771,1.155377191227839,,,,,,
S695,CNC1=CC(F)=CC=C1C1=NC2=CC=CC3=NC(=NC(=N1)N23)C1=C(NC)C=C(F)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,417.4230000000001,3.736500000000002,76.74,2,7,4,2,5,7,0,0,0,0.2903225806451613,31,31,0.0909090909090909,0,0,0,3,0,0,-1.70008970267116,0.7074101220980251,-0.519421386236587,1.7341387060234188,1.4958330711541958,-2.069683886300233,1.804086559643396,0.1953346392958859,-1.4447260772628914,0.4916945060812413,-1.183484969442561,0.5908882324692184,-0.2625013135246551,0.0251765266717553,0.5709680288907782,-0.0032444266611532,1.051790223926641,-0.0322343423107838,-0.7102359916179268,0.2900869117812597,0.2422488384476346,-0.0216537193529134,-0.088941790984264,0.5642997328547281,0.442890992460043,-0.813583355911791,0.180805033931003,-0.4119548162026664,-0.3667047505701526,0.5882655014599751,-0.3868360162796354,0.4548686590482798,,,,,,
S696,CNC1=C(C=CC(F)=C1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=C(NC)C=C(F)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,416.4350000000001,4.264400000000002,64.38,2,6,4,2,5,6,0,0,0,0.2580645161290322,31,31,0.0869565217391304,0,0,0,3,0,0,-2.1843507321590296,1.5634936055898618,-0.4939330799168703,0.9595612092504292,1.0525342718048,-1.7650040196829857,1.5948196605162603,-0.5138811774162259,-0.5035983154032215,0.3814580784998348,-0.5681692746771676,1.512676971098971,0.0633849644186226,0.2700252519760167,-0.032050398267454,-0.0728835013318035,0.1577201833311179,0.4963960096181095,-0.9662631989116915,0.2916894688300652,0.3594170267734037,-0.2484316484454353,-0.1965548466297753,-0.0772886342796457,0.8625481654309506,-0.6882240588651747,-0.2120940049791154,0.6755987602422946,-0.2238747953912629,0.7436622849890209,-0.1769636982529553,0.8336241755479608,,,,,,
S697,CNC1=CC(=CC=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=C1)N1C=CC=C1)N1C=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,509.6170000000001,6.204400000000005,61.88,2,5,6,4,7,7,0,0,0,0.1794871794871795,39,39,0.0625,0,0,0,5,2,0,-2.0191354477877126,2.679430697753042,-0.3953992398780072,0.1174390431494625,0.3719785227487327,-1.328577801792597,0.9499392521550292,-0.3370246160783122,0.8369403895607171,0.2074492186528678,-0.0254229551380393,1.945371440354462,0.4098637132607005,-0.5135550516822829,-0.8997832195560698,-0.4503883077123827,0.2992295134109386,0.24735495044967,-0.315578930276038,-0.1280173904656752,0.1455794362107426,-0.5345300906916896,-0.1854453215844363,-0.6464974465231937,1.5417627059592054,0.161645091059538,0.0095578886196702,0.4957833802502818,0.6340642134394027,0.9212089335726924,0.3403349562684794,0.5893506506242625,,,,,,
S698,CNC1=CC(=CC=C1C1=NC2=CC=CC3=NC(=NC(=N1)N23)C1=C(NC)C=C(C=C1)N1C=CC=C1)N1C=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,511.5930000000001,5.039700000000003,86.6,2,7,6,4,7,9,0,0,0,0.2307692307692307,39,39,0.0666666666666666,0,0,0,5,2,0,-1.4429073357193407,1.3303572740470122,-0.6111785054993556,1.5912465763111536,1.3134666214176876,-2.406955228965894,1.843673633342657,0.8374193679381573,-0.9578202503763226,0.5767837733387983,-1.3617174759565445,0.4587633936223494,0.1178943259582699,-0.8406516516210705,0.0294879816051996,-0.1561741108941844,1.5727086612766097,-0.3031072589442325,-0.6181066182443102,0.243097539457758,0.2273924553588387,-0.0567489956215693,-0.3929461167710825,0.3873407027932944,0.8779597944406595,-0.8491226880865267,0.6096523482726395,-0.2517780866144723,0.3732839363763166,0.0706144329976515,-0.0316138981958787,-0.1111578815552967,,,,,,
S699,CNC1=C(C=CC(=C1)N1C=CC=C1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=C(NC)C=C(C=C1)N1C=CC=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,510.6050000000002,5.567600000000004,74.24000000000001,2,6,6,4,7,8,0,0,0,0.2051282051282051,39,39,0.064516129032258,0,0,0,5,2,0,-1.9271683652072105,2.1864407575388487,-0.5856901991796389,0.8166690795381637,0.8701678220682918,-2.1022753623486468,1.6344067342155215,0.1282035512260457,-0.0166924885166526,0.4665473457573916,-0.7464017811911504,1.3805521322521022,0.4437806039015478,-0.5958029263168092,-0.5735304455530326,-0.2258131855648348,0.6786386206810868,0.2255230929846607,-0.8741338255380751,0.2447000965065635,0.3445606436846078,-0.2835269247140913,-0.5005591724165939,-0.2542476643410795,1.2976169674115672,-0.7237633910399109,0.2167533093625211,0.8357754898304885,0.5161138915552064,0.2260112165266974,0.1782584198308013,0.2675976349443839,,,,,,
S700,CNC1=CC(=CC=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,545.7350000000002,6.603600000000007,58.50000000000001,2,7,6,2,7,7,0,0,0,0.1707317073170731,41,41,0.3529411764705882,0,0,0,5,0,2,-2.525459022392872,3.5656360957796265,0.1215035805167238,-0.5128765031656621,0.2955360198073572,-1.8166488592012664,0.832229654728647,-0.8652614790991983,0.1798776394145247,-0.1276928223134684,-0.1078671145332935,1.0546357062480716,0.1456256735897988,-0.3325945216790096,-0.6005617902699977,0.2290876685183839,-0.3182781924026733,0.0012988151910525,0.3689541014262571,0.2556908710557556,0.2165601146834624,-0.557104880071951,-0.5248772385180894,-0.7056219463610018,0.8071936205232274,0.6228700920425176,-0.4083985037598462,0.7570337422218184,-0.1036002327597166,0.8463535988673752,0.1562330602405381,1.0313337291116056,,,,,,
S701,CNC1=CC(=CC=C1C1=NC2=CC=CC3=NC(=NC(=N1)N23)C1=C(NC)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,547.7110000000002,5.438900000000005,83.21999999999998,2,9,6,2,7,9,0,0,0,0.2195121951219512,41,41,0.375,0,0,0,5,0,2,-1.9492309103245,2.2165626720735974,-0.0942756851046247,0.9609310299960284,1.237024118476312,-2.895026286374563,1.725964035916274,0.3091825049172712,-1.6148830005225152,0.2416417323724621,-1.444161635351799,-0.4319723404840409,-0.1463437137126316,-0.6596911216177974,0.3287094108912716,0.5233018653365822,0.955200955462998,-0.54916339420285,0.0664264134579849,0.6268058009791889,0.2983731338315586,-0.0793237850018308,-0.7323780337047356,0.328216202955486,0.1433907090046816,-0.3878976871035473,0.191695955893123,0.0094722753570641,-0.3643805098228029,-0.0042409017076658,-0.2157157942238201,0.3308251969320461,,,,,,
S702,CNC1=C(C=CC(=C1)N1CCCCC1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=C(NC)C=C(C=C1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,546.723,5.966800000000006,70.85999999999999,2,8,6,2,7,8,0,0,0,0.1951219512195122,41,41,0.3636363636363636,0,0,0,5,0,2,-2.4334919398123698,3.072646155565434,-0.0687873787849079,0.186353533223039,0.7937253191269165,-2.5903464197573154,1.516697136789139,-0.4000333117948404,-0.6737552386628453,0.1314053047910555,-0.8288459405864048,0.4898163981457119,0.1795425642306462,-0.4148423963135358,-0.2743090162669605,0.4536627906659318,0.0611309148674748,-0.0205330422739567,-0.18960079383578,0.6284083580279944,0.4155413221573277,-0.3061017140943528,-0.839991089350247,-0.3133721641788877,0.5630478819755892,-0.2625383900569312,-0.2012030830169954,1.0970258518020253,-0.2215505546439131,0.1511558818213799,-0.00584347619714,0.7095807134317269,,,,,,
S703,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=NC2=NC(=CC3=CC=CC(=C1)N23)C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,589.7470000000002,8.158800000000006,58.5,2,7,8,4,7,7,0,0,0,0.1555555555555555,45,45,0.1052631578947368,0,0,0,3,0,0,-1.825630717720625,2.6194512382965867,-0.0721264904827703,1.564057403985315,-0.0170778034669932,-0.7562723837337403,1.0001531334931062,-0.6243388951882506,0.8648405675037069,1.3540305072955423,0.784908640695613,2.1048383838079974,-0.1417480533243958,0.0639873603891576,-0.1746749688034536,0.472879050571858,-1.215812884734988,0.8069161057477426,0.6464986150342883,-0.385662353717965,-0.7314618040083578,-0.6251226116377264,0.8342423609192077,-0.3270389468799414,-0.0237885987137859,0.8406148437349714,-0.7482740804344362,0.2846976888607715,0.7662488151178372,-0.1664062407970545,0.03930909421565,0.3767162858791795,,,,,,
S704,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=C(NC2=CC=CC=C2)C=C(C=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,590.7350000000001,7.522000000000007,70.85999999999999,2,8,8,4,7,8,0,0,0,0.1777777777777777,45,45,0.1081081081081081,0,0,0,3,0,0,-1.733663635140123,2.1264612980823934,-0.262417449784402,2.2632874403740164,0.481111495852566,-1.529969944289789,1.684620615553598,-0.1591107278838927,0.0112076894263367,1.6131286344000666,0.0639298146425018,1.5400190757056378,-0.1078311626835484,-0.0182605142453686,0.1515778051995834,0.6974541727194059,-0.8364037774648397,0.7850842482827333,0.0879437197722511,-0.0129448667457262,-0.5324805965344925,-0.374119445660128,0.5191285100870502,0.0652108353021725,-0.2679343372614242,-0.0447936383644774,-0.5410786596915854,0.6246897984409783,0.6482984932336406,-0.8616039578430496,-0.1227674422220281,0.0549632701993009,,,,,,
S705,CN(C)C1=CC(NC2=CC=CC=C2)=C(C=C1)C1=NC2=NC(=NC3=CC=CC(=N1)N23)C1=CC=C(C=C1NC1=CC=CC=C1)N(C)C,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,591.7230000000002,6.994100000000007,83.21999999999998,2,9,8,4,7,9,0,0,0,0.2,45,45,0.1111111111111111,0,0,0,3,0,0,-1.2494026056522527,1.2703778145905569,-0.2879057561041189,3.037864937147006,0.9244102952019616,-1.8346498109070368,1.893887514680734,0.5501050888282188,-0.9299200724333327,1.723365061981473,-0.5513858801228924,0.6182303370758853,-0.4337174406268262,-0.2631092395496299,0.7545962323578156,0.7670932473900562,0.0576662631306834,0.25645389635384,0.343970927066016,-0.0145474237945317,-0.6496487848602616,-0.147341516567606,0.6267415657325615,0.7067992024365465,-0.6875915102323319,-0.1701529354110936,-0.1481796207814668,-0.4628637780039826,0.5054685380547509,-1.0170007413720956,-0.3326397602487083,-0.3237922463003798,,,,,,
S706,CC(C)(C)NC1=CC(=CC=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC(C)(C)C)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,629.8969999999997,8.941000000000004,58.50000000000001,2,7,6,2,7,7,0,0,0,0.1489361702127659,47,47,0.45,0,0,0,5,0,2,-2.413484998740322,3.520942820304985,-0.1028903107252431,-0.690675289938796,0.417876323544466,-1.7481901657416992,0.7665766693912108,-0.7359402392413003,0.2179087774271822,-0.6279627133572211,-0.359657097934658,0.6698828509564049,0.3798753591684413,-0.0916530358460638,-0.7190794840139216,0.0772714777634761,-0.8553580566426521,0.0711192574117869,0.3229009144797263,0.2849042319944955,0.1965914075386548,-0.5409746193644761,-0.4533957715071879,-0.5885327975659369,0.3545101436192927,0.861883802108369,-0.3179133346715289,0.9183674168634712,0.1392831160526733,0.287559709219257,0.1476533894555338,0.5631873657872914,,,,,,
S707,CC(C)(C)NC1=CC(=CC=C1C1=NC2=CC=CC3=NC(=NC(=N1)N23)C1=C(NC(C)(C)C)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,631.8729999999997,7.776300000000009,83.21999999999998,2,9,6,2,7,9,0,0,0,0.1914893617021276,47,47,0.4736842105263157,0,0,0,5,0,2,-1.7714989305234528,2.186354249653978,-0.2420485394910754,0.6979673390794532,1.2478560618977397,-2.8035781629969168,1.525433302336756,0.3449803218932866,-1.3672411017267057,-0.1494195276948685,-1.5657998818919667,-0.7090753733973258,-0.0243054668777282,-0.5570859960901249,0.2092435440738939,0.3956216864841575,0.5890412961005468,-0.6971034820009598,0.2358542709838484,0.6360667756227631,0.1973643742177412,-0.1163810355877872,-0.5939294280175964,0.4597110064122733,-0.2478698669739464,-0.0893772393253388,0.2341064379945329,0.0251620411677651,-0.1973060885992864,-0.412787347407437,-0.1929150796646669,-0.0145741966534786,,,,,,
S708,CC(C)(C)NC1=CC(=CN=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC(C)(C)C)C=C(C=N1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,631.8729999999997,7.731000000000009,84.27999999999999,2,9,6,2,7,9,0,0,0,0.1914893617021276,47,47,0.4736842105263157,0,0,0,7,2,2,-1.974596790518744,2.3928559048066456,-0.1438728619623204,-0.6523949899588513,0.3668837335693792,-1.787797889797571,0.925480195972175,-0.6625972655814368,0.1675964724635061,-0.6484610402061827,-0.2432747865409418,0.6805278604380982,0.5530283414506469,-0.0759728938030843,-0.7137936309012338,-0.220760778179032,-0.9351135973536974,-0.0100753029877598,0.1550143319732843,0.4016151616358004,0.3922219553625229,-0.5187441033875543,-0.1733695442702278,-0.9392272651701936,0.514633573017781,0.5834308277327325,-0.263425022992893,0.7848309880036368,0.3818526152365996,0.1062744249716564,0.3561883188619642,0.3628173013349563,,,,,,
S709,CC(C)(C)NC1=C(C=CC(=C1)N1CCCCC1)C1=NC2=NC(=NC3=CC=CC(=C1)N23)C1=C(NC(C)(C)C)C=C(C=C1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,630.8849999999998,8.304200000000007,70.85999999999999,2,8,6,2,7,8,0,0,0,0.1702127659574468,47,47,0.4615384615384615,0,0,0,5,0,2,-2.2557599600113223,3.042437733145815,-0.2165602331713588,-0.0766101576935364,0.8045572625483439,-2.4988982963796693,1.3161664032096203,-0.364235494818825,-0.4261133398670358,-0.2596559552762751,-0.9504841871265728,0.2127133652324269,0.3015808110655496,-0.3122372707858635,-0.3937748830843382,0.325982611813507,-0.3050287444949765,-0.1684731300720665,-0.0201729363099165,0.6376693326715686,0.3145325625435103,-0.3431589646803091,-0.7015424836631078,-0.1818773607221003,0.1717873059969611,0.0359820577212771,-0.1587926009155855,1.1127156176127262,-0.0544761334203966,-0.2573905638783913,0.0169572383620131,0.3641813198462021,,,,,,
S710,CC(C)(C)NC1=C(C=CC(=C1)N1CCCCC1)C1=NC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC(C)(C)C)C=C(C=N1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,631.8729999999997,7.699200000000008,83.74999999999999,2,9,6,2,7,9,0,0,0,0.1914893617021276,47,47,0.4736842105263157,0,0,0,6,1,2,-1.862101682791263,2.7929618513356704,0.0293599089834287,-0.0714891060485145,0.6494375410279796,-2.4664276402298357,1.6370491639440206,-0.487080929516741,-0.5460091556931113,-0.2296469280860556,-0.9693130473997748,0.1205436738539937,0.4928910351437086,-0.2555270881188662,-0.3634932560950122,0.2910443278364469,-0.2648794456621759,-0.247097520769016,-0.0486394601587269,0.773378920997036,0.4594979298720325,-0.3598201974240078,-0.6719181216877479,-0.2696522405055571,0.2662016941237554,-0.0553308097497832,-0.0609619794780415,1.0815019306192688,0.1708447113889534,-0.2918599517367948,0.2558140075771595,0.2753575851751303,,,,,,
S711,CNC1=CC(=CN=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=N1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,547.7110000000002,5.393600000000005,84.27999999999999,2,9,6,2,7,9,0,0,0,0.2195121951219512,41,41,0.375,0,0,0,7,2,2,-2.079714388319654,2.4196186190634794,0.078998338049314,-0.5096842112747918,0.2152016394957122,-1.8385861562756904,0.9603676000619352,-0.7998077424204563,0.1720383795945482,-0.2350268846342184,-0.0121068871013075,0.994677701206958,0.3315284012988274,-0.2986629032973419,-0.6250307725483145,-0.1087015616367437,-0.4742432267341124,-0.1185922877283312,0.2616490944330631,0.3739792004610124,0.4134183268635901,-0.5401353724888035,-0.234927899191389,-1.0519369087400734,0.8904279065428146,0.3873442554493754,-0.3407153497392143,0.6262187164049557,0.1969852249013602,0.5901383392797867,0.3968674356308428,0.8006157481488791,,,,,,
S712,CNC1=C(C=CC(=C1)N1CCCCC1)C1=NC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=N1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,547.711,5.361800000000005,83.74999999999999,2,9,6,2,7,9,0,0,0,0.2195121951219512,41,41,0.375,0,0,0,6,1,2,-2.045151495056754,2.8286240263902416,0.1722537298449852,0.1874066639632202,0.6377301601734315,-2.572653283075483,1.8482532025843723,-0.5313703193445318,-0.7999205298190692,0.1560493244593362,-0.8589564862713619,0.3939795688607455,0.3742203786206462,-0.3692975477700643,-0.2393157271438251,0.4058332769205801,0.0922167747541416,-0.0987662586145321,-0.2088334075768438,0.7747704258050756,0.5614542661396816,-0.3276127494948957,-0.8284018377817788,-0.4132575437714376,0.6663990172898129,-0.3562452439828282,-0.0883076165415916,1.103216625460714,-0.0005466414389809,0.1140750885227886,0.2424622347349064,0.6508544004007495,,,,,,
S713,CNC1=CC(=CC(NC)=C1C1=NC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,575.765,6.008500000000006,82.88999999999999,3,9,7,2,7,9,0,0,0,0.2093023255813953,43,43,0.3823529411764705,0,0,0,5,0,2,-2.4137609570408087,3.0462072645762763,-0.0708436183331563,0.0945530968943741,0.7245936515750881,-2.503672680517792,1.4105018018046922,-0.4164333003345093,-0.5979324016782832,-0.0070882149548382,-0.7575443934103744,0.4280487712783813,0.1936283708064867,-0.4057370121912532,-0.3403928723446042,0.3373348593925606,-0.0922750620378429,-0.0085258835811406,-0.0436856730121912,0.5981153801990459,0.3887133408270015,-0.3097439593591313,-0.8455737591358286,-0.3735468362325593,0.4956510343347782,-0.2211634599465862,-0.2056059301230473,1.1125980156976245,-0.1711305087958384,0.1330111192751146,0.0408417801301555,0.7261178977182094,,,,,,
S714,CNC1=CC(=CC(NC)=C1C1=NC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC)C=C(C=N1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,576.753,5.403500000000005,95.78,3,10,7,2,7,10,0,0,0,0.2325581395348837,43,43,0.3939393939393939,0,0,0,6,1,2,-2.0589876142201566,2.1646090954793804,-0.0484888891612362,-0.0280021987296159,0.6158103086292617,-2.4940446428885683,1.5185009546244108,-0.4073514000244664,-0.6160070111409686,-0.1014820590840803,-0.6289730810249148,0.3475912354038793,0.3814825467225783,-0.3205503615359658,-0.3343664444050128,0.0135033943476349,-0.3094591376264065,-0.1273220668784369,-0.1240925901704382,0.7049938441952427,0.5435601483984803,-0.3155209392714258,-0.5483125427833164,-0.7030254214677856,0.6043882294318,-0.3954502708450742,-0.1533594317778397,0.9649345461960368,0.0973262667876931,-0.1053480422647859,0.298929031606222,0.5340479374340121,,,,,,
S715,CNC1=CC(=CC(NC)=C1C1=NC2=CC=CC3=NC(=NC(=N1)N23)C1=C(NC)C=C(C=C1NC)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,605.7949999999998,5.522300000000006,107.28,4,11,8,2,7,11,0,0,0,0.2444444444444444,45,45,0.4117647058823529,0,0,0,5,0,2,-1.9630670294879036,1.552547741162736,-0.3150183041108462,0.7455221673031923,1.2151042669321424,-2.816417646187648,1.396211787956313,0.4332014242373364,-1.4309694818444143,-0.0158896511709545,-1.214178230105352,-0.4783606739409071,-0.1390815456106996,-0.6109439353836987,0.2336586936300838,0.130971982763637,0.5535250430824499,-0.5777192024667548,0.1511672308643905,0.557029219369356,0.2804790160903572,-0.0672319747783608,-0.4522887387062734,0.0384483252591381,0.0813799211466687,-0.4271027139657932,0.1266441406568748,-0.1288098039076128,-0.2665076015961288,-0.2236640324952404,-0.1592489973525046,0.2140187339653089,,,,,,
S716,CC(C)NC1=CC(=CC=C1C1=CC2=CC=CC3=CC(=NC(=N1)N23)C1=C(NC(C)C)C=C(C=C1)N1CCCCC1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,601.8429999999998,8.160800000000007,58.50000000000001,2,7,8,2,7,7,0,0,0,0.1555555555555555,45,45,0.4210526315789473,0,0,0,5,0,2,-2.4452987768126304,3.589438927846269,0.1262178321346635,-0.7174537745625327,0.1851537803356192,-1.7682132341769885,0.6331126115368522,-0.6677642082316707,0.4526262058632063,-0.5780680275968227,-0.1117820413008829,0.7206350099757828,0.3071735287157198,-0.456414619710737,-0.9478592704969068,-0.0403285528131291,-0.4498884088146679,-0.2169513420924622,0.5508103849737231,0.1643847654487954,0.054436347354368,-0.2809124084647527,-0.313025166325191,-0.7090385672090361,0.3344598175371326,0.9262073382217114,-0.4310636197798108,0.6444525305786681,0.5060807097160759,0.5299960756548192,-0.0258089894503031,0.38146582862148,,,,,,
